x_km,y_km,demand
-4.4242,-4.9091,39.732
-4.303,-4.9091,40.401
-4.1818,-4.9091,41.079
-4.0606,-4.9091,41.766
-3.9394,-4.9091,42.467
-3.8182,-4.9091,43.187
-3.697,-4.9091,43.932
-3.5758,-4.9091,44.711
-3.4545,-4.9091,45.533
-3.3333,-4.9091,46.411
-3.2121,-4.9091,47.356
-3.0909,-4.9091,48.381
-2.9697,-4.9091,49.499
-2.8485,-4.9091,50.721
-2.7273,-4.9091,52.052
-2.6061,-4.9091,53.492
-2.4848,-4.9091,55.036
-2.3636,-4.9091,56.665
-2.2424,-4.9091,58.353
-2.1212,-4.9091,60.061
-2.0,-4.9091,61.738
-1.8788,-4.9091,63.322
-1.7576,-4.9091,64.744
-1.6364,-4.9091,65.929
-1.5152,-4.9091,66.802
-1.3939,-4.9091,67.293
-1.2727,-4.9091,67.34
-1.1515,-4.9091,66.896
-1.0303,-4.9091,65.933
-0.9091,-4.9091,64.444
-0.7879,-4.9091,62.443
-0.6667,-4.9091,59.97
-0.5455,-4.9091,57.08
-0.4242,-4.9091,53.847
-0.303,-4.9091,50.354
-0.1818,-4.9091,46.69
-0.0606,-4.9091,42.944
0.0606,-4.9091,39.196
0.1818,-4.9091,35.521
0.303,-4.9091,31.976
0.4242,-4.9091,28.61
0.5455,-4.9091,25.454
0.6667,-4.9091,22.53
0.7879,-4.9091,19.847
0.9091,-4.9091,17.407
1.0303,-4.9091,15.204
1.1515,-4.9091,13.23
1.2727,-4.9091,11.47
1.3939,-4.9091,9.911
1.5152,-4.9091,8.537
1.6364,-4.9091,7.33
1.7576,-4.9091,6.277
1.8788,-4.9091,5.36
2.0,-4.9091,4.565
2.1212,-4.9091,3.879
2.2424,-4.9091,3.289
2.3636,-4.9091,2.783
2.4848,-4.9091,2.35
2.6061,-4.9091,1.981
2.7273,-4.9091,1.667
2.8485,-4.9091,1.4
2.9697,-4.9091,1.175
3.0909,-4.9091,0.985
3.2121,-4.9091,0.824
3.3333,-4.9091,0.689
3.4545,-4.9091,0.576
3.5758,-4.9091,0.481
3.697,-4.9091,0.401
3.8182,-4.9091,0.335
3.9394,-4.9091,0.279
4.0606,-4.9091,0.232
4.1818,-4.9091,0.194
4.303,-4.9091,0.161
4.4242,-4.9091,0.134
4.5455,-4.9091,0.112
4.6667,-4.9091,0.093
4.7879,-4.9091,0.077
4.9091,-4.9091,0.064
5.0303,-4.9091,0.053
5.1515,-4.9091,0.044
5.2727,-4.9091,0.037
5.3939,-4.9091,0.031
5.5152,-4.9091,0.026
5.6364,-4.9091,0.021
5.7576,-4.9091,0.018
5.8788,-4.9091,0.015
6.0,-4.9091,0.012
-6.0,-4.7879,32.113
-5.8788,-4.7879,32.701
-5.7576,-4.7879,33.3
-5.6364,-4.7879,33.91
-5.5152,-4.7879,34.531
-5.3939,-4.7879,35.162
-5.2727,-4.7879,35.802
-5.1515,-4.7879,36.451
-5.0303,-4.7879,37.107
-4.9091,-4.7879,37.771
-4.7879,-4.7879,38.442
-4.6667,-4.7879,39.119
-4.5455,-4.7879,39.803
-4.4242,-4.7879,40.494
-4.303,-4.7879,41.193
-4.1818,-4.7879,41.903
-4.0606,-4.7879,42.626
-3.9394,-4.7879,43.368
-3.8182,-4.7879,44.136
-3.697,-4.7879,44.938
-3.5758,-4.7879,45.786
-3.4545,-4.7879,46.692
-3.3333,-4.7879,47.672
-3.2121,-4.7879,48.742
-3.0909,-4.7879,49.92
-2.9697,-4.7879,51.223
-2.8485,-4.7879,52.665
-2.7273,-4.7879,54.256
-2.6061,-4.7879,55.998
-2.4848,-4.7879,57.885
-2.3636,-4.7879,59.9
-2.2424,-4.7879,62.012
-2.1212,-4.7879,64.174
-2.0,-4.7879,66.328
-1.8788,-4.7879,68.401
-1.7576,-4.7879,70.311
-1.6364,-4.7879,71.968
-1.5152,-4.7879,73.282
-1.3939,-4.7879,74.167
-1.2727,-4.7879,74.55
-1.1515,-4.7879,74.37
-1.0303,-4.7879,73.592
-0.9091,-4.7879,72.204
-0.7879,-4.7879,70.219
-0.6667,-4.7879,67.679
-0.5455,-4.7879,64.644
-0.4242,-4.7879,61.198
-0.303,-4.7879,57.433
-0.1818,-4.7879,53.45
-0.0606,-4.7879,49.349
0.0606,-4.7879,45.223
0.1818,-4.7879,41.154
0.303,-4.7879,37.211
0.4242,-4.7879,33.448
0.5455,-4.7879,29.903
0.6667,-4.7879,26.601
0.7879,-4.7879,23.554
0.9091,-4.7879,20.766
1.0303,-4.7879,18.234
1.1515,-4.7879,15.948
1.2727,-4.7879,13.897
1.3939,-4.7879,12.067
1.5152,-4.7879,10.442
1.6364,-4.7879,9.006
1.7576,-4.7879,7.743
1.8788,-4.7879,6.637
2.0,-4.7879,5.672
2.1212,-4.7879,4.834
2.2424,-4.7879,4.11
2.3636,-4.7879,3.485
2.4848,-4.7879,2.948
2.6061,-4.7879,2.489
2.7273,-4.7879,2.097
2.8485,-4.7879,1.764
2.9697,-4.7879,1.481
3.0909,-4.7879,1.241
3.2121,-4.7879,1.039
3.3333,-4.7879,0.869
3.4545,-4.7879,0.726
3.5758,-4.7879,0.606
3.697,-4.7879,0.505
3.8182,-4.7879,0.421
3.9394,-4.7879,0.351
4.0606,-4.7879,0.292
4.1818,-4.7879,0.243
4.303,-4.7879,0.203
4.4242,-4.7879,0.169
4.5455,-4.7879,0.14
4.6667,-4.7879,0.117
4.7879,-4.7879,0.097
4.9091,-4.7879,0.081
5.0303,-4.7879,0.067
5.1515,-4.7879,0.056
5.2727,-4.7879,0.046
5.3939,-4.7879,0.039
5.5152,-4.7879,0.032
5.6364,-4.7879,0.027
5.7576,-4.7879,0.022
5.8788,-4.7879,0.018
6.0,-4.7879,0.015
-6.0,-4.6667,32.581
-5.8788,-4.6667,33.188
-5.7576,-4.6667,33.808
-5.6364,-4.6667,34.439
-5.5152,-4.6667,35.082
-5.3939,-4.6667,35.734
-5.2727,-4.6667,36.397
-5.1515,-4.6667,37.069
-5.0303,-4.6667,37.749
-4.9091,-4.6667,38.437
-4.7879,-4.6667,39.132
-4.6667,-4.6667,39.835
-4.5455,-4.6667,40.546
-4.4242,-4.6667,41.265
-4.303,-4.6667,41.995
-4.1818,-4.6667,42.738
-4.0606,-4.6667,43.499
-3.9394,-4.6667,44.284
-3.8182,-4.6667,45.102
-3.697,-4.6667,45.965
-3.5758,-4.6667,46.886
-3.4545,-4.6667,47.883
-3.3333,-4.6667,48.974
-3.2121,-4.6667,50.182
-3.0909,-4.6667,51.529
-2.9697,-4.6667,53.036
-2.8485,-4.6667,54.722
-2.7273,-4.6667,56.602
-2.6061,-4.6667,58.68
-2.4848,-4.6667,60.951
-2.3636,-4.6667,63.397
-2.2424,-4.6667,65.98
-2.1212,-4.6667,68.65
-2.0,-4.6667,71.337
-1.8788,-4.6667,73.955
-1.7576,-4.6667,76.406
-1.6364,-4.6667,78.586
-1.5152,-4.6667,80.386
-1.3939,-4.6667,81.705
-1.2727,-4.6667,82.452
-1.1515,-4.6667,82.556
-1.0303,-4.6667,81.973
-0.9091,-4.6667,80.685
-0.7879,-4.6667,78.705
-0.6667,-4.6667,76.077
-0.5455,-4.6667,72.873
-0.4242,-4.6667,69.183
-0.303,-4.6667,65.114
-0.1818,-4.6667,60.78
-0.0606,-4.6667,56.294
0.0606,-4.6667,51.762
0.1818,-4.6667,47.278
0.303,-4.6667,42.919
0.4242,-4.6667,38.747
0.5455,-4.6667,34.803
0.6667,-4.6667,31.115
0.7879,-4.6667,27.697
0.9091,-4.6667,24.555
1.0303,-4.6667,21.683
1.1515,-4.6667,19.075
1.2727,-4.6667,16.719
1.3939,-4.6667,14.599
1.5152,-4.6667,12.703
1.6364,-4.6667,11.013
1.7576,-4.6667,9.516
1.8788,-4.6667,8.194
2.0,-4.6667,7.032
2.1212,-4.6667,6.016
2.2424,-4.6667,5.131
2.3636,-4.6667,4.364
2.4848,-4.6667,3.701
2.6061,-4.6667,3.13
2.7273,-4.6667,2.641
2.8485,-4.6667,2.224
2.9697,-4.6667,1.868
3.0909,-4.6667,1.567
3.2121,-4.6667,1.312
3.3333,-4.6667,1.097
3.4545,-4.6667,0.916
3.5758,-4.6667,0.764
3.697,-4.6667,0.637
3.8182,-4.6667,0.531
3.9394,-4.6667,0.442
4.0606,-4.6667,0.368
4.1818,-4.6667,0.306
4.303,-4.6667,0.255
4.4242,-4.6667,0.212
4.5455,-4.6667,0.176
4.6667,-4.6667,0.147
4.7879,-4.6667,0.122
4.9091,-4.6667,0.101
5.0303,-4.6667,0.084
5.1515,-4.6667,0.07
5.2727,-4.6667,0.058
5.3939,-4.6667,0.048
5.5152,-4.6667,0.04
5.6364,-4.6667,0.033
5.7576,-4.6667,0.028
5.8788,-4.6667,0.023
6.0,-4.6667,0.019
-6.0,-4.5455,33.052
-5.8788,-4.5455,33.679
-5.7576,-4.5455,34.32
-5.6364,-4.5455,34.972
-5.5152,-4.5455,35.637
-5.3939,-4.5455,36.312
-5.2727,-4.5455,36.997
-5.1515,-4.5455,37.692
-5.0303,-4.5455,38.397
-4.9091,-4.5455,39.11
-4.7879,-4.5455,39.831
-4.6667,-4.5455,40.56
-4.5455,-4.5455,41.299
-4.4242,-4.5455,42.047
-4.303,-4.5455,42.808
-4.1818,-4.5455,43.586
-4.0606,-4.5455,44.386
-3.9394,-4.5455,45.216
-3.8182,-4.5455,46.088
-3.697,-4.5455,47.015
-3.5758,-4.5455,48.014
-3.4545,-4.5455,49.108
-3.3333,-4.5455,50.319
-3.2121,-4.5455,51.676
-3.0909,-4.5455,53.206
-2.9697,-4.5455,54.935
-2.8485,-4.5455,56.889
-2.7273,-4.5455,59.086
-2.6061,-4.5455,61.533
-2.4848,-4.5455,64.226
-2.3636,-4.5455,67.144
-2.2424,-4.5455,70.247
-2.1212,-4.5455,73.474
-2.0,-4.5455,76.746
-1.8788,-4.5455,79.962
-1.7576,-4.5455,83.007
-1.6364,-4.5455,85.758
-1.5152,-4.5455,88.088
-1.3939,-4.5455,89.876
-1.2727,-4.5455,91.016
-1.1515,-4.5455,91.423
-1.0303,-4.5455,91.042
-0.9091,-4.5455,89.85
-0.7879,-4.5455,87.863
-0.6667,-4.5455,85.128
-0.5455,-4.5455,81.725
-0.4242,-4.5455,77.759
-0.303,-4.5455,73.351
-0.1818,-4.5455,68.63
-0.0606,-4.5455,63.727
0.0606,-4.5455,58.762
0.1818,-4.5455,53.84
0.303,-4.5455,49.049
0.4242,-4.5455,44.457
0.5455,-4.5455,40.11
0.6667,-4.5455,36.037
0.7879,-4.5455,32.252
0.9091,-4.5455,28.759
1.0303,-4.5455,25.552
1.1515,-4.5455,22.622
1.2727,-4.5455,19.956
1.3939,-4.5455,17.541
1.5152,-4.5455,15.36
1.6364,-4.5455,13.401
1.7576,-4.5455,11.647
1.8788,-4.5455,10.085
2.0,-4.5455,8.7
2.1212,-4.5455,7.478
2.2424,-4.5455,6.404
2.3636,-4.5455,5.466
2.4848,-4.5455,4.649
2.6061,-4.5455,3.942
2.7273,-4.5455,3.332
2.8485,-4.5455,2.809
2.9697,-4.5455,2.362
3.0909,-4.5455,1.982
3.2121,-4.5455,1.659
3.3333,-4.5455,1.387
3.4545,-4.5455,1.158
3.5758,-4.5455,0.965
3.697,-4.5455,0.804
3.8182,-4.5455,0.669
3.9394,-4.5455,0.557
4.0606,-4.5455,0.463
4.1818,-4.5455,0.385
4.303,-4.5455,0.32
4.4242,-4.5455,0.266
4.5455,-4.5455,0.221
4.6667,-4.5455,0.184
4.7879,-4.5455,0.153
4.9091,-4.5455,0.127
5.0303,-4.5455,0.106
5.1515,-4.5455,0.088
5.2727,-4.5455,0.073
5.3939,-4.5455,0.061
5.5152,-4.5455,0.05
5.6364,-4.5455,0.042
5.7576,-4.5455,0.035
5.8788,-4.5455,0.029
6.0,-4.5455,0.024
-6.0,-4.4242,33.526
-5.8788,-4.4242,34.174
-5.7576,-4.4242,34.836
-5.6364,-4.4242,35.51
-5.5152,-4.4242,36.196
-5.3939,-4.4242,36.895
-5.2727,-4.4242,37.604
-5.1515,-4.4242,38.324
-5.0303,-4.4242,39.053
-4.9091,-4.4242,39.792
-4.7879,-4.4242,40.54
-4.6667,-4.4242,41.297
-4.5455,-4.4242,42.064
-4.4242,-4.4242,42.843
-4.303,-4.4242,43.637
-4.1818,-4.4242,44.451
-4.0606,-4.4242,45.291
-3.9394,-4.4242,46.168
-3.8182,-4.4242,47.095
-3.697,-4.4242,48.089
-3.5758,-4.4242,49.171
-3.4545,-4.4242,50.367
-3.3333,-4.4242,51.707
-3.2121,-4.4242,53.222
-3.0909,-4.4242,54.947
-2.9697,-4.4242,56.915
-2.8485,-4.4242,59.156
-2.7273,-4.4242,61.693
-2.6061,-4.4242,64.537
-2.4848,-4.4242,67.685
-2.3636,-4.4242,71.113
-2.2424,-4.4242,74.776
-2.1212,-4.4242,78.606
-2.0,-4.4242,82.508
-1.8788,-4.4242,86.368
-1.7576,-4.4242,90.053
-1.6364,-4.4242,93.418
-1.5152,-4.4242,96.316
-1.3939,-4.4242,98.606
-1.2727,-4.4242,100.162
-1.1515,-4.4242,100.887
-1.0303,-4.4242,100.713
-0.9091,-4.4242,99.616
-0.7879,-4.4242,97.608
-0.6667,-4.4242,94.745
-0.5455,-4.4242,91.117
-0.4242,-4.4242,86.843
-0.303,-4.4242,82.062
-0.1818,-4.4242,76.921
-0.0606,-4.4242,71.569
0.0606,-4.4242,66.143
0.1818,-4.4242,60.762
0.303,-4.4242,55.526
0.4242,-4.4242,50.509
0.5455,-4.4242,45.76
0.6667,-4.4242,41.311
0.7879,-4.4242,37.173
0.9091,-4.4242,33.346
1.0303,-4.4242,29.822
1.1515,-4.4242,26.586
1.2727,-4.4242,23.624
1.3939,-4.4242,20.919
1.5152,-4.4242,18.455
1.6364,-4.4242,16.219
1.7576,-4.4242,14.197
1.8788,-4.4242,12.376
2.0,-4.4242,10.743
2.1212,-4.4242,9.287
2.2424,-4.4242,7.994
2.3636,-4.4242,6.852
2.4848,-4.4242,5.85
2.6061,-4.4242,4.975
2.7273,-4.4242,4.215
2.8485,-4.4242,3.559
2.9697,-4.4242,2.995
3.0909,-4.4242,2.514
3.2121,-4.4242,2.105
3.3333,-4.4242,1.759
3.4545,-4.4242,1.467
3.5758,-4.4242,1.222
3.697,-4.4242,1.017
3.8182,-4.4242,0.846
3.9394,-4.4242,0.703
4.0606,-4.4242,0.584
4.1818,-4.4242,0.485
4.303,-4.4242,0.403
4.4242,-4.4242,0.335
4.5455,-4.4242,0.278
4.6667,-4.4242,0.231
4.7879,-4.4242,0.192
4.9091,-4.4242,0.159
5.0303,-4.4242,0.132
5.1515,-4.4242,0.11
5.2727,-4.4242,0.091
5.3939,-4.4242,0.076
5.5152,-4.4242,0.063
5.6364,-4.4242,0.052
5.7576,-4.4242,0.043
5.8788,-4.4242,0.036
6.0,-4.4242,0.03
-6.0,-4.303,34.002
-5.8788,-4.303,34.672
-5.7576,-4.303,35.355
-5.6364,-4.303,36.052
-5.5152,-4.303,36.762
-5.3939,-4.303,37.484
-5.2727,-4.303,38.218
-5.1515,-4.303,38.964
-5.0303,-4.303,39.72
-4.9091,-4.303,40.486
-4.7879,-4.303,41.262
-4.6667,-4.303,42.048
-4.5455,-4.303,42.846
-4.4242,-4.303,43.657
-4.303,-4.303,44.486
-4.1818,-4.303,45.337
-4.0606,-4.303,46.219
-3.9394,-4.303,47.145
-3.8182,-4.303,48.129
-3.697,-4.303,49.192
-3.5758,-4.303,50.36
-3.4545,-4.303,51.663
-3.3333,-4.303,53.135
-3.2121,-4.303,54.815
-3.0909,-4.303,56.745
-2.9697,-4.303,58.963
-2.8485,-4.303,61.506
-2.7273,-4.303,64.401
-2.6061,-4.303,67.663
-2.4848,-4.303,71.29
-2.3636,-4.303,75.256
-2.2424,-4.303,79.511
-2.1212,-4.303,83.976
-2.0,-4.303,88.545
-1.8788,-4.303,93.085
-1.7576,-4.303,97.444
-1.6364,-4.303,101.456
-1.5152,-4.303,104.95
-1.3939,-4.303,107.765
-1.2727,-4.303,109.757
-1.1515,-4.303,110.81
-1.0303,-4.303,110.849
-0.9091,-4.303,109.841
-0.7879,-4.303,107.802
-0.6667,-4.303,104.793
-0.5455,-4.303,100.916
-0.4242,-4.303,96.308
-0.303,-4.303,91.124
-0.1818,-4.303,85.535
-0.0606,-4.303,79.708
0.0606,-4.303,73.798
0.1818,-4.303,67.943
0.303,-4.303,62.253
0.4242,-4.303,56.811
0.5455,-4.303,51.67
0.6667,-4.303,46.862
0.7879,-4.303,42.397
0.9091,-4.303,38.267
1.0303,-4.303,34.459
1.1515,-4.303,30.951
1.2727,-4.303,27.723
1.3939,-4.303,24.754
1.5152,-4.303,22.026
1.6364,-4.303,19.523
1.7576,-4.303,17.232
1.8788,-4.303,15.143
2.0,-4.303,13.244
2.1212,-4.303,11.528
2.2424,-4.303,9.984
2.3636,-4.303,8.604
2.4848,-4.303,7.379
2.6061,-4.303,6.298
2.7273,-4.303,5.35
2.8485,-4.303,4.526
2.9697,-4.303,3.814
3.0909,-4.303,3.202
3.2121,-4.303,2.681
3.3333,-4.303,2.238
3.4545,-4.303,1.865
3.5758,-4.303,1.551
3.697,-4.303,1.289
3.8182,-4.303,1.07
3.9394,-4.303,0.888
4.0606,-4.303,0.737
4.1818,-4.303,0.611
4.303,-4.303,0.507
4.4242,-4.303,0.421
4.5455,-4.303,0.349
4.6667,-4.303,0.29
4.7879,-4.303,0.241
4.9091,-4.303,0.2
5.0303,-4.303,0.166
5.1515,-4.303,0.138
5.2727,-4.303,0.114
5.3939,-4.303,0.095
5.5152,-4.303,0.079
5.6364,-4.303,0.065
5.7576,-4.303,0.054
5.8788,-4.303,0.045
6.0,-4.303,0.037
-6.0,-4.1818,34.482
-5.8788,-4.1818,35.173
-5.7576,-4.1818,35.879
-5.6364,-4.1818,36.599
-5.5152,-4.1818,37.334
-5.3939,-4.1818,38.082
-5.2727,-4.1818,38.842
-5.1515,-4.1818,39.615
-5.0303,-4.1818,40.4
-4.9091,-4.1818,41.195
-4.7879,-4.1818,42.002
-4.6667,-4.1818,42.82
-4.5455,-4.1818,43.651
-4.4242,-4.1818,44.496
-4.303,-4.1818,45.361
-4.1818,-4.1818,46.252
-4.0606,-4.1818,47.178
-3.9394,-4.1818,48.153
-3.8182,-4.1818,49.196
-3.697,-4.1818,50.33
-3.5758,-4.1818,51.585
-3.4545,-4.1818,52.995
-3.3333,-4.1818,54.602
-3.2121,-4.1818,56.451
-3.0909,-4.1818,58.588
-2.9697,-4.1818,61.062
-2.8485,-4.1818,63.914
-2.7273,-4.1818,67.176
-2.6061,-4.1818,70.868
-2.4848,-4.1818,74.988
-2.3636,-4.1818,79.508
-2.2424,-4.1818,84.372
-2.1212,-4.1818,89.491
-2.0,-4.1818,94.746
-1.8788,-4.1818,99.987
-1.7576,-4.1818,105.04
-1.6364,-4.1818,109.717
-1.5152,-4.1818,113.825
-1.3939,-4.1818,117.178
-1.2727,-4.1818,119.614
-1.1515,-4.1818,121.002
-1.0303,-4.1818,121.253
-0.9091,-4.1818,120.33
-0.7879,-4.1818,118.251
-0.6667,-4.1818,115.083
-0.5455,-4.1818,110.942
-0.4242,-4.1818,105.981
-0.303,-4.1818,100.376
-0.1818,-4.1818,94.319
-0.0606,-4.1818,88.0
0.0606,-4.1818,81.595
0.1818,-4.1818,75.258
0.303,-4.1818,69.114
0.4242,-4.1818,63.255
0.5455,-4.1818,57.74
0.6667,-4.1818,52.601
0.7879,-4.1818,47.844
0.9091,-4.1818,43.456
1.0303,-4.1818,39.414
1.1515,-4.1818,35.688
1.2727,-4.1818,32.247
1.3939,-4.1818,29.062
1.5152,-4.1818,26.11
1.6364,-4.1818,23.371
1.7576,-4.1818,20.83
1.8788,-4.1818,18.476
2.0,-4.1818,16.304
2.1212,-4.1818,14.308
2.2424,-4.1818,12.484
2.3636,-4.1818,10.828
2.4848,-4.1818,9.336
2.6061,-4.1818,8.003
2.7273,-4.1818,6.821
2.8485,-4.1818,5.784
2.9697,-4.1818,4.88
3.0909,-4.1818,4.099
3.2121,-4.1818,3.43
3.3333,-4.1818,2.861
3.4545,-4.1818,2.38
3.5758,-4.1818,1.977
3.697,-4.1818,1.639
3.8182,-4.1818,1.358
3.9394,-4.1818,1.125
4.0606,-4.1818,0.932
4.1818,-4.1818,0.772
4.303,-4.1818,0.639
4.4242,-4.1818,0.53
4.5455,-4.1818,0.439
4.6667,-4.1818,0.364
4.7879,-4.1818,0.302
4.9091,-4.1818,0.251
5.0303,-4.1818,0.208
5.1515,-4.1818,0.173
5.2727,-4.1818,0.143
5.3939,-4.1818,0.119
5.5152,-4.1818,0.099
5.6364,-4.1818,0.082
5.7576,-4.1818,0.068
5.8788,-4.1818,0.056
6.0,-4.1818,0.047
-6.0,-4.0606,34.964
-5.8788,-4.0606,35.678
-5.7576,-4.0606,36.407
-5.6364,-4.0606,37.153
-5.5152,-4.0606,37.914
-5.3939,-4.0606,38.689
-5.2727,-4.0606,39.479
-5.1515,-4.0606,40.283
-5.0303,-4.0606,41.099
-4.9091,-4.0606,41.927
-4.7879,-4.0606,42.768
-4.6667,-4.0606,43.621
-4.5455,-4.0606,44.487
-4.4242,-4.0606,45.37
-4.303,-4.0606,46.274
-4.1818,-4.0606,47.206
-4.0606,-4.0606,48.178
-3.9394,-4.0606,49.204
-3.8182,-4.0606,50.306
-3.697,-4.0606,51.51
-3.5758,-4.0606,52.851
-3.4545,-4.0606,54.368
-3.3333,-4.0606,56.108
-3.2121,-4.0606,58.123
-3.0909,-4.0606,60.467
-2.9697,-4.0606,63.193
-2.8485,-4.0606,66.352
-2.7273,-4.0606,69.98
-2.6061,-4.0606,74.1
-2.4848,-4.0606,78.712
-2.3636,-4.0606,83.785
-2.2424,-4.0606,89.258
-2.1212,-4.0606,95.033
-2.0,-4.0606,100.974
-1.8788,-4.0606,106.916
-1.7576,-4.0606,112.665
-1.6364,-4.0606,118.008
-1.5152,-4.0606,122.729
-1.3939,-4.0606,126.622
-1.2727,-4.0606,129.501
-1.1515,-4.0606,131.22
-1.0303,-4.0606,131.68
-0.9091,-4.0606,130.839
-0.7879,-4.0606,128.715
-0.6667,-4.0606,125.382
-0.5455,-4.0606,120.97
-0.4242,-4.0606,115.649
-0.303,-4.0606,109.617
-0.1818,-4.0606,103.088
-0.0606,-4.0606,96.275
0.0606,-4.0606,89.376
0.1818,-4.0606,82.563
0.303,-4.0606,75.977
0.4242,-4.0606,69.72
0.5455,-4.0606,63.86
0.6667,-4.0606,58.428
0.7879,-4.0606,53.428
0.9091,-4.0606,48.84
1.0303,-4.0606,44.63
1.1515,-4.0606,40.758
1.2727,-4.0606,37.179
1.3939,-4.0606,33.853
1.5152,-4.0606,30.744
1.6364,-4.0606,27.825
1.7576,-4.0606,25.076
1.8788,-4.0606,22.485
2.0,-4.0606,20.047
2.1212,-4.0606,17.762
2.2424,-4.0606,15.632
2.3636,-4.0606,13.662
2.4848,-4.0606,11.855
2.6061,-4.0606,10.215
2.7273,-4.0606,8.741
2.8485,-4.0606,7.431
2.9697,-4.0606,6.279
3.0909,-4.0606,5.277
3.2121,-4.0606,4.413
3.3333,-4.0606,3.677
3.4545,-4.0606,3.053
3.5758,-4.0606,2.53
3.697,-4.0606,2.093
3.8182,-4.0606,1.729
3.9394,-4.0606,1.428
4.0606,-4.0606,1.18
4.1818,-4.0606,0.975
4.303,-4.0606,0.806
4.4242,-4.0606,0.667
4.5455,-4.0606,0.552
4.6667,-4.0606,0.458
4.7879,-4.0606,0.379
4.9091,-4.0606,0.315
5.0303,-4.0606,0.261
5.1515,-4.0606,0.216
5.2727,-4.0606,0.18
5.3939,-4.0606,0.149
5.5152,-4.0606,0.124
5.6364,-4.0606,0.103
5.7576,-4.0606,0.085
5.8788,-4.0606,0.071
6.0,-4.0606,0.059
-6.0,-3.9394,35.45
-5.8788,-3.9394,36.187
-5.7576,-3.9394,36.943
-5.6364,-3.9394,37.716
-5.5152,-3.9394,38.505
-5.3939,-3.9394,39.312
-5.2727,-3.9394,40.134
-5.1515,-3.9394,40.972
-5.0303,-3.9394,41.824
-4.9091,-3.9394,42.689
-4.7879,-3.9394,43.568
-4.6667,-3.9394,44.461
-4.5455,-3.9394,45.368
-4.4242,-3.9394,46.293
-4.303,-3.9394,47.24
-4.1818,-3.9394,48.216
-4.0606,-3.9394,49.235
-3.9394,-3.9394,50.314
-3.8182,-3.9394,51.474
-3.697,-3.9394,52.747
-3.5758,-3.9394,54.17
-3.4545,-3.9394,55.788
-3.3333,-3.9394,57.655
-3.2121,-3.9394,59.827
-3.0909,-3.9394,62.368
-2.9697,-3.9394,65.336
-2.8485,-3.9394,68.788
-2.7273,-3.9394,72.767
-2.6061,-3.9394,77.3
-2.4848,-3.9394,82.385
-2.3636,-3.9394,87.993
-2.2424,-3.9394,94.055
-2.1212,-3.9394,100.463
-2.0,-3.9394,107.071
-1.8788,-3.9394,113.693
-1.7576,-3.9394,120.115
-1.6364,-3.9394,126.104
-1.5152,-3.9394,131.421
-1.3939,-3.9394,135.836
-1.2727,-3.9394,139.145
-1.1515,-3.9394,141.185
-1.0303,-3.9394,141.847
-0.9091,-3.9394,141.083
-0.7879,-3.9394,138.912
-0.6667,-3.9394,135.418
-0.5455,-3.9394,130.74
-0.4242,-3.9394,125.067
-0.303,-3.9394,118.619
-0.1818,-3.9394,111.632
-0.0606,-3.9394,104.34
0.0606,-3.9394,96.965
0.1818,-3.9394,89.699
0.303,-3.9394,82.698
0.4242,-3.9394,76.079
0.5455,-3.9394,69.914
0.6667,-3.9394,64.24
0.7879,-3.9394,59.057
0.9091,-3.9394,54.341
1.0303,-3.9394,50.047
1.1515,-3.9394,46.121
1.2727,-3.9394,42.503
1.3939,-3.9394,39.134
1.5152,-3.9394,35.965
1.6364,-3.9394,32.953
1.7576,-3.9394,30.069
1.8788,-3.9394,27.293
2.0,-3.9394,24.621
2.1212,-3.9394,22.054
2.2424,-3.9394,19.603
2.3636,-3.9394,17.282
2.4848,-3.9394,15.108
2.6061,-3.9394,13.096
2.7273,-3.9394,11.257
2.8485,-3.9394,9.6
2.9697,-3.9394,8.127
3.0909,-3.9394,6.834
3.2121,-3.9394,5.713
3.3333,-3.9394,4.752
3.4545,-3.9394,3.938
3.5758,-3.9394,3.254
3.697,-3.9394,2.683
3.8182,-3.9394,2.21
3.9394,-3.9394,1.82
4.0606,-3.9394,1.498
4.1818,-3.9394,1.235
4.303,-3.9394,1.019
4.4242,-3.9394,0.841
4.5455,-3.9394,0.695
4.6667,-3.9394,0.575
4.7879,-3.9394,0.476
4.9091,-3.9394,0.394
5.0303,-3.9394,0.327
5.1515,-3.9394,0.271
5.2727,-3.9394,0.225
5.3939,-3.9394,0.186
5.5152,-3.9394,0.155
5.6364,-3.9394,0.128
5.7576,-3.9394,0.106
5.8788,-3.9394,0.088
6.0,-3.9394,0.073
-6.0,-3.8182,35.939
-5.8788,-3.8182,36.703
-5.7576,-3.8182,37.487
-5.6364,-3.8182,38.29
-5.5152,-3.8182,39.112
-5.3939,-3.8182,39.954
-5.2727,-3.8182,40.813
-5.1515,-3.8182,41.691
-5.0303,-3.8182,42.585
-4.9091,-3.8182,43.494
-4.7879,-3.8182,44.419
-4.6667,-3.8182,45.358
-4.5455,-3.8182,46.312
-4.4242,-3.8182,47.284
-4.303,-3.8182,48.279
-4.1818,-3.8182,49.304
-4.0606,-3.8182,50.373
-3.9394,-3.8182,51.503
-3.8182,-3.8182,52.721
-3.697,-3.8182,54.059
-3.5758,-3.8182,55.558
-3.4545,-3.8182,57.269
-3.3333,-3.8182,59.25
-3.2121,-3.8182,61.566
-3.0909,-3.8182,64.283
-2.9697,-3.8182,67.472
-2.8485,-3.8182,71.192
